what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.rename,1386419463759
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386419476161
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386419481714
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386419482011
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386419482151
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1386419487330
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1386419487346
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1386419508984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386419513602
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386419515474
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386419515536
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386419515614
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.close,1386419515630
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386419517534
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386419517815
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386419517877
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1386419530920
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.text.contentAssist.contextInformation,1386419530935
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386419532683
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.show.outline,1386419532698
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386419534477
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1386419539749
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386419541887
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.text.contentAssist.contextInformation,1386419550669
started,bundle,org.eclipse.wst.server.core,1.1.1.v20080730,org.eclipse.wst.server.core,1386419557767
